make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,GLA-Class,X156,SUV,2013,2016,CDI D,2.2,100,GLA 200,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2020,,,1.3,120,200,FWD,DB2660,DB2645,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2020,4-matic,2,155,GLA 250,AWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2023,,Mild-Hybrid,1.3,120,200,FWD,DB2660,DB2645,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2020,,2,155,GLA 250,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2014,2018,4-matic AMG,2,265,GLA 45,AWD,,DB2483,,
Mercedes-Benz,GLA,H247,SUV,2020,,4-matic AMG,2,310,45 S +,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2023,,4-matic AMG Hybrid,2,225,35 Mild,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2023,,4-matic Mild-Hybrid,2,165,250,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2020,,4-matic,2,165,250,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLA,H247,SUV,2020,,4-matic AMG,2,225,35,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLB,X247,SUV,2023,,Mild-Hybrid,1.3,120,200,FWD,DB2629,DB2645,,Std. 4-Wheel Disc
Mercedes-Benz,GLB,X247,SUV,2019,2023,4-matic AMG,2,225,35,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLB,X247,SUV,2019,2023,,1.3,120,200,FWD,DB2629,DB2645,,Std. 4-Wheel Disc
Mercedes-Benz,GLB,X247,SUV,2023,,4-matic Mild-Hybrid,2,165,250,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLB,X247,SUV,2019,2023,4-matic,2,165,250,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLC,X253,SUV,2019,2022,EQ Boost,2,145,200,RWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLB,X247,SUV,2023,,4-matic AMG Hybrid,2,225,35 Mild,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,GLC,X253,SUV,2018,2019,,2,135,200,RWD,DB2551,DB2404,,Std. 4-Wheel Disc
Mercedes-Benz,GLC,X253,SUV,2015,2019,4-matic D,2.2,125,220,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2016,2019,4-matic D,2.2,125,220,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
