part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2005,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",G16B,69,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2005,"2.0 4x4 (TA52, TL52, SQ420) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",J20A,94,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2005,"2.0 4x4 (TA52, TL52, SQ420) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",J20A,94,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2004,"2.5 V6 24V 4x4 (TD62, SQ625) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",H 25 A,106,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2004,"2.5 V6 24V 4x4 (TD62, SQ625) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",H 25 A,106,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2004,"2.5 V6 24V 4x4 (TD62, SQ625) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",H 25 A,106,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2001,2003,2.7 4x4 (JA627) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",H 27 A,130,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2001,2003,2.7 4x4 (JA627) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",H 27 A,130,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,EVERY,2015,2026,0.7 (DA17W) Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,,R06A-T,47,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,EVERY,2015,2026,0.7 (DA17W) Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,,R06A-T,47,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,EVERY,2015,2026,0.7 All-wheel Drive (DA17W) Petrol All-wheel Drive Bus,Petrol,All-wheel Drive,Bus,,R06A,36,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,EVERY,2015,2026,0.7 All-wheel Drive (DA17W) Petrol All-wheel Drive Bus,Petrol,All-wheel Drive,Bus,,R06A,36,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,LIANA,2004,2007,1.8 i (RH418) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"RH_,ER",M18A,92,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LIANA,2004,2007,1.8 i (RH418) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"RH_,ER",M18A,92,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,LIANA,2004,2007,"1.8 i (RH418, RD51S, RC51S) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,,M18A,92,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LIANA,2004,2007,"1.8 i (RH418, RD51S, RC51S) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,,M18A,92,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,LIANA,2001,2007,1.6 (RH416) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,,M16A,76,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LIANA,2001,2007,1.6 (RH416) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,,M16A,76,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,LIANA,2002,2004,1.6 (RH416) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"RH_,ER",M16A,76,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LIANA,2002,2004,1.6 (RH416) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"RH_,ER",M16A,76,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,HATCH,1980,1985,0.5 (SS40V) Petrol Front-Wheel Drive Hatchback Van,Petrol,Front-Wheel Drive,Hatchback Van,SS,F5A,21,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,HATCH,1980,1985,0.8 (SS80V) Petrol Front-Wheel Drive Hatchback Van,Petrol,Front-Wheel Drive,Hatchback Van,SS,F8B,30,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LJ81,1977,1981,0.8 4x4 Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,,F8A,29,No
