brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,caliper_pistons,disc_type,caliper_type
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake discs,Prime,08.C307.11,280mm,10mm,44mm,,4,Solid,64mm,"8,4mm",,2,,,,,,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime,P 06 068,,15mm,76mm,121mm,,,,,,,Brembo,Prepared for wear indicator,24478,D1403 8511,With anti-squeal shim,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime Ceramic,P06068N,,15mm,76mm,121mm,,,,,,,Brembo,Prepared for wear indicator,24478,D1403 8511,With anti-squeal shim,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime,P 06 052,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime Ceramic,P06052N,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Xtra,P 06 052X,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime,P 06 103,,16mm,39 - 49mm,95mm,,,,,,,TRW,Electric,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,John Cooper Works,11/07,11/13,155,211,Brake pads,Prime Ceramic,P06103N,,16mm,39 - 49mm,95mm,,,,,,,TRW,Electric,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,Wear indicator,11/07,11/13,155,211,Brake pad accessories,Prime,A 00 299,,,,,,,,,,,,,,,,,807mm
MINI,MINI (R56),11/05,01/14,Wear indicator,11/07,11/13,155,211,Brake pad accessories,Prime,A 00 446,,,,,,,,,,,,,,,,,815mm
MINI,MINI (R56),11/05,01/14,Wear indicator,11/07,11/13,155,211,Brake pad accessories,Prime,A 00 298,,,,,,,,,,,,,,,,,1127mm
MINI,MINI (R56),11/05,01/14,Wear indicator,11/07,11/13,155,211,Brake pad accessories,Prime,A 00 447,,,,,,,,,,,,,,,,,1140mm
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake discs,Prime,09.B754.11,316mm,22mm,45mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake discs,Prime,09.B754.21,316mm,22mm,45mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake discs,Prime,09.B956.11,330mm,26mm,45mm,,4,Ventilated,64mm,"24,4mm",,1,,,,,,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake discs,Prime,08.C307.11,280mm,10mm,44mm,,4,Solid,64mm,"8,4mm",,2,,,,,,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake pads,Prime,P 06 041,,17mm,74mm,165mm,,,,,,,Brembo,Prepared for wear indicator,24316,D1371 8483,With anti-squeal shim,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake pads,Prime Ceramic,P06041N,,17mm,74mm,165mm,,,,,,,Brembo,Prepared for wear indicator,24316,D1371 8483,With anti-squeal shim,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake pads,Prime,P 06 032,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,
MINI,MINI (R56),11/05,01/14,John Cooper Works GP,09/12,11/13,160,218,Brake pads,Prime Ceramic,P06032N,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,09.A761.11,280mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Xtra,09.A761.1X,280mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,09.A047.11,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,09.A047.21,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,09.B754.21,316mm,22mm,45mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,08.9163.21,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake discs,Prime,08.C307.11,280mm,10mm,44mm,,4,Solid,64mm,"8,4mm",,2,,,,,,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime,P 06 034,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime Ceramic,P06034N,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Xtra,P 06 034X,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime,P 06 052,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime Ceramic,P06052N,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Xtra,P 06 052X,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime,P 06 103,,16mm,39 - 49mm,95mm,,,,,,,TRW,Electric,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,One,03/10,11/13,72,98,Brake pads,Prime Ceramic,P06103N,,16mm,39 - 49mm,95mm,,,,,,,TRW,Electric,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI (R56),11/05,01/14,Wear indicator,03/10,11/13,72,98,Brake pad accessories,Prime,A 00 299,,,,,,,,,,,,,,,,,807mm
MINI,MINI (R56),11/05,01/14,Wear indicator,03/10,11/13,72,98,Brake pad accessories,Prime,A 00 446,,,,,,,,,,,,,,,,,815mm
MINI,MINI (R56),11/05,01/14,Wear indicator,03/10,11/13,72,98,Brake pad accessories,Prime,A 00 298,,,,,,,,,,,,,,,,,1127mm
MINI,MINI (R56),11/05,01/14,Wear indicator,03/10,11/13,72,98,Brake pad accessories,Prime,A 00 447,,,,,,,,,,,,,,,,,1140mm
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake discs,Prime,09.C743.11,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake pads,Prime,P 06 121,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake pads,Prime Ceramic,P06121N,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake pads,Prime,P 06 122,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,E,04/24,>,135,184,Brake pads,Prime Ceramic,P06122N,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,John Cooper Works,01/25,>,190,258,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,John Cooper Works,01/25,>,190,258,Brake discs,Prime,09.C743.11,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,John Cooper Works,01/25,>,190,258,Brake pads,Prime Ceramic,P06126N,,18mm,74 - 77mm,132mm,,,,,,,,Without,,,With accessoriesWith anti-squeal shim,
MINI,MINI ACEMAN (J05),04/24,>,John Cooper Works,01/25,>,190,258,Brake pads,Prime,P 06 122,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,John Cooper Works,01/25,>,190,258,Brake pads,Prime Ceramic,P06122N,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake discs,Prime,09.C743.11,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake pads,Prime,P 06 121,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake pads,Prime Ceramic,P06121N,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake pads,Prime,P 06 122,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI ACEMAN (J05),04/24,>,SE,04/24,>,160,218,Brake pads,Prime Ceramic,P06122N,,18mm,43 - 46mm,120mm,,,,,,,,Without,"26687, 26688",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Prime,09.C349.11,294mm,22mm,45mm,,5,Ventilated,67mm,"20,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Xtra,09.C349.1X,294mm,22mm,45mm,,5,Ventilated,67mm,"20,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake discs,Prime,09.C743.21,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime,P 06 092,,18mm,64 - 71mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"22187, 22188",D1801 9033,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime Ceramic,P06092N,,18mm,64 - 71mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"22187, 22188",D1801 9033,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Xtra,P 06 092X,,18mm,64 - 71mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"22187, 22188",D1801 9033,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,UPGRADE GT kit,GT | M6 | D,1N1.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,UPGRADE GT kit,GT | M6 | TY1,1N2.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,Cooper,07/15,02/24,100,136,UPGRADE GT kit,GT | M6 | TY3,1N3.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Prime,09.C350.11,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Xtra,09.C350.1X,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake discs,Prime,09.C743.21,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime,P 06 093,,18mm,70 - 75mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime Ceramic,P06093N,,18mm,70 - 75mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Xtra Ceramic,P06093NX,,18mm,70 - 75mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,UPGRADE GT kit,GT | M6 | D,1N1.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,UPGRADE GT kit,GT | M6 | TY1,1N2.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,Cooper S,11/14,>,141,192,UPGRADE GT kit,GT | M6 | TY3,1N3.9088A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake discs,Prime,09.C743.11,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake discs,Prime,09.C743.21,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,11/16,06/19,170,231,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake discs,Prime,09.E951.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake discs,Prime,09.E952.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake discs,Prime,09.D175.11,330mm,20mm,"50,5mm",,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime,P 06 098,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime Ceramic,P06098N,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime,P 06 117,,16mm,61 - 58mm,123mm,,,,,,,Teves,Prepared for wear indicator,"26212, 26213",D2240 9479,With anti-squeal shim,
MINI,MINI CLUBMAN (F54),11/14,>,John Cooper Works,07/19,>,225,306,Brake pads,Prime Ceramic,P06117N,,16mm,61 - 58mm,123mm,,,,,,,Teves,Prepared for wear indicator,"26212, 26213",D2240 9479,With anti-squeal shim,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,09.A761.11,280mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Xtra,09.A761.1X,280mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,09.A047.11,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,09.A047.21,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,09.B754.21,316mm,22mm,45mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,08.9163.21,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake discs,Prime,08.C307.11,280mm,10mm,44mm,,4,Solid,64mm,"8,4mm",,2,,,,,,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Prime,P 06 034,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Prime Ceramic,P06034N,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Xtra,P 06 034X,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Prime,P 06 052,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Prime Ceramic,P06052N,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,MINI CLUBMAN (R55),10/06,12/15,Cooper,10/07,12/13,88,120,Brake pads,Xtra,P 06 052X,,17mm,39 - 49mm,95mm,,,,,,,TRW,Prepared for wear indicator,"24289, 24290",D1309 8424,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
