brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.A508.11,365mm,28mm,48mm,,5,Ventilated,67mm,26mm,,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime,P 37 018,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime Ceramic,P37018N,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime,P 09 003,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime Ceramic,P09003N,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.0,01/10,12/13,201,273,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.0,01/10,12/13,201,273,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.0 AWD,01/10,12/13,201,273,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.0 AWD,01/10,12/13,201,273,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6,09/10,>,227,309,Brake pads,Prime,P 37 018,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6,09/10,>,227,309,Brake pads,Prime Ceramic,P37018N,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6,09/10,>,227,309,Brake pads,Prime,P 09 003,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6,09/10,>,227,309,Brake pads,Prime Ceramic,P09003N,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 AWD,09/10,>,227,309,Brake pads,Prime,P 37 018,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 AWD,09/10,>,227,309,Brake pads,Prime Ceramic,P37018N,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 AWD,09/10,>,227,309,Brake pads,Prime,P 09 003,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 AWD,09/10,>,227,309,Brake pads,Prime Ceramic,P09003N,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel,09/11,>,237,322,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel,09/11,>,237,322,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel,09/11,>,237,322,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake discs,Prime,09.A665.13,370mm,34mm,50mm,,5,Ventilated,67mm,32mm,,1,,,,,,,,,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake discs,Prime,09.A665.23,370mm,34mm,50mm,,5,Ventilated,67mm,32mm,,1,,,,,,,,,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake discs,Prime,09.A508.11,365mm,28mm,48mm,,5,Ventilated,67mm,26mm,,1,,,,,,,,,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake pads,Prime,P 37 018,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,,,,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake pads,Prime Ceramic,P37018N,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,,,,
CADILLAC,CTS Coupe,01/08,>,6.2 V,01/08,07/14,415,564,Brake pads,Prime,P 09 003,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,,,,
