brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,directional
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime,P 59 076,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime Ceramic,P59076N,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Xtra,P 59 076X,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 SIDI (08),12/12,04/18,125,170,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Prime,09.B355.11,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Max,09.B355.75,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Prime,09.B356.11,300mm,26mm,46mm,,5,Ventilated,71mm,23mm,110Nm,1,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Prime,09.C377.11,321mm,30mm,46mm,,5,Ventilated,71mm,27mm,,1,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Prime,08.B357.11,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Xtra,08.B357.1X,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Prime,08.B351.11,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake discs,Xtra,08.B351.1X,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime,P 59 055,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime Ceramic,P59055N,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime,P 59 076,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime Ceramic,P59076N,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Xtra,P 59 076X,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,1.6 Turbo (08),10/11,06/13,132,180,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J GTC,10/11,04/18,2.0 OPC Turbo (08),04/12,04/18,206,280,Brake discs,Prime,09.B781.13,355mm,32mm,45mm,,5,Ventilated,71mm,30mm,,1,,,,,,
OPEL,ASTRA J GTC,10/11,04/18,2.0 OPC Turbo (08),04/12,04/18,206,280,Brake pads,Prime,P 59 079,,16mm,78mm,132mm,,,,,,,Brembo,Acoustic,23325,"D1001 7902, D1050 7953, D1050 8526, D1836 9065",With accessoriesWith anti-squeal shim,
OPEL,ASTRA J GTC,10/11,04/18,2.0 OPC Turbo (08),04/12,04/18,206,280,Brake pads,Prime Ceramic,P59079N,,16mm,78mm,132mm,,,,,,,Brembo,Acoustic,23325,"D1001 7902, D1050 7953, D1050 8526, D1836 9065",With accessoriesWith anti-squeal shim,
OPEL,ASTRA J GTC,10/11,04/18,2.0 OPC Turbo (08),04/12,04/18,206,280,Brake pads,Prime,P 59 087,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With anti-squeal shim,
OPEL,ASTRA J GTC,10/11,04/18,2.0 OPC Turbo (08),04/12,04/18,206,280,Brake pads,Prime Ceramic,P59087N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With anti-squeal shim,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Prime,09.B355.11,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Max,09.B355.75,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Prime,09.B356.11,300mm,26mm,46mm,,5,Ventilated,71mm,23mm,110Nm,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Prime,09.C377.11,321mm,30mm,46mm,,5,Ventilated,71mm,27mm,,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Prime,08.B357.11,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Xtra,08.B357.1X,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Prime,08.B351.11,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake discs,Xtra,08.B351.1X,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime,P 59 055,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime Ceramic,P59055N,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime,P 59 076,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime Ceramic,P59076N,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Xtra,P 59 076X,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.4 Turbo (35),10/10,10/15,103,140,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Prime,09.B355.11,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Max,09.B355.75,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Prime,09.B356.11,300mm,26mm,46mm,,5,Ventilated,71mm,23mm,110Nm,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Prime,09.C377.11,321mm,30mm,46mm,,5,Ventilated,71mm,27mm,,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Prime,08.B357.11,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Xtra,08.B357.1X,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Prime,08.B351.11,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake discs,Xtra,08.B351.1X,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime,P 59 055,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime Ceramic,P59055N,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime,P 59 076,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime Ceramic,P59076N,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Xtra,P 59 076X,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,1.6 Turbo (35),10/10,10/15,132,180,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Prime,09.B355.11,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Max,09.B355.75,276mm,26mm,46mm,,5,Ventilated,60mm,23mm,120Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Prime,09.B356.11,300mm,26mm,46mm,,5,Ventilated,71mm,23mm,110Nm,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Prime,09.C377.11,321mm,30mm,46mm,,5,Ventilated,71mm,27mm,,1,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Prime,08.B357.11,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Xtra,08.B357.1X,268mm,12mm,45mm,,5,Solid,60mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Prime,08.B351.11,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake discs,Xtra,08.B351.1X,292mm,12mm,45mm,,5,Solid,71mm,10mm,110Nm,2,,,,,,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime,P 59 055,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime Ceramic,P59055N,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime,P 59 076,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime Ceramic,P59076N,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Xtra,P 59 076X,,19mm,60mm,148mm,,,,,,,Bosch,Acoustic,"25031, 25032, 25033","D1497 8697, D1522 8730",With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ASTRA J Sports Tourer (P10),10/10,10/15,2.0 CDTI (35),08/11,10/15,121,165,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,CORSA B (S93),03/93,10/09,Wear indicator,10/96,08/02,58,79,Brake pad accessories,Prime,A 00 261,,,,,,,,,,,,,,,,,685mm
OPEL,CORSA D (S07),07/06,04/15,"1.4 (L08, L68)",12/09,08/14,74,100,Brake discs,Prime,09.5843.31,257mm,22mm,41mm,,4,Ventilated,60mm,20mm,98Nm,2,,,,,,,
OPEL,CORSA D (S07),07/06,04/15,"1.4 (L08, L68)",12/09,08/14,74,100,Brake pads,Prime,P 59 051,,18mm,53mm,123mm,,,,,,,Bosch,Acoustic,"23982, 24288",D1967 9192,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes
OPEL,CORSA D (S07),07/06,04/15,"1.4 (L08, L68)",12/09,08/14,74,100,Brake pads,Prime Ceramic,P59051N,,18mm,53mm,123mm,,,,,,,Bosch,Acoustic,"23982, 24288",D1967 9192,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake discs,Prime,09.9369.11,308mm,25mm,42mm,,5,Ventilated,70mm,22mm,110Nm,2,,,,,,,
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake discs,Prime,08.9460.31,264mm,10mm,41mm,,5,Solid,70mm,8mm,110Nm,2,,,,,,,
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake pads,Prime,P 59 045,,20mm,70 - 76mm,155 - 156mm,,,,,,,Teves,Acoustic,"23832, 23833, 23844","D1141 8252, D1361 8470",With accessoriesWith anti-squeal shimWith piston clip,,Yes
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake pads,Prime Ceramic,P59045N,,20mm,70 - 76mm,155 - 156mm,,,,,,,Teves,Acoustic,"23832, 23833, 23844","D1141 8252, D1361 8470",With accessoriesWith anti-squeal shimWith piston clip,,Yes
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake pads,Prime,P 59 057,,18mm,47mm,102mm,,,,,,,Bosch,Without,24349,,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
OPEL,CORSA D (S07),07/06,04/15,"1.6 Turbo (L08, L68)",11/06,08/14,141,192,Brake pads,Prime Ceramic,P59057N,,18mm,47mm,102mm,,,,,,,Bosch,Without,24349,,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
OPEL,INSIGNIA A (G09),07/08,03/17,2.8 V6 Turbo OPC 4x4 (68),07/09,03/17,239,325,Brake discs,Prime,09.A804.33,355mm,32mm,50mm,,5,Ventilated,67mm,30mm,150Nm,1,,,,,,
