brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIHATSU,HIJET Bus,06/86,06/90,1.0 (S85),06/86,12/89,33,45,Brake pads,Prime,P 16 003,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,HIJET Bus,06/86,06/90,1.0 (S85),06/86,12/89,33,45,Brake pads,Prime Ceramic,P16003N,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,HIJET Platform/Chassis,12/04,>,0.7 4WD (S510P),12/04,>,39,53,Brake pads,Prime,P 16 009,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
DAIHATSU,HIJET Platform/Chassis,12/04,>,0.7 4WD (S510P),12/04,>,39,53,Brake pads,Prime Ceramic,P16009N,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
DAIHATSU,HIJET Van (S8_),06/86,10/90,1.0 (S85),06/86,12/89,33,45,Brake discs,Prime,08.D135.10,212mm,10mm,35mm,,4,Solid,70mm,9mm,,2,,,,,,
DAIHATSU,HIJET Van (S8_),06/86,10/90,1.0 (S85),06/86,12/89,33,45,Brake pads,Prime,P 16 003,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,HIJET Van (S8_),06/86,10/90,1.0 (S85),06/86,12/89,33,45,Brake pads,Prime Ceramic,P16003N,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,HIJET Van (S85),10/91,10/05,1.0,12/92,05/98,33,45,Brake pads,Prime,P 16 003,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,HIJET Van (S85),10/91,10/05,1.0,12/92,05/98,33,45,Brake pads,Prime Ceramic,P16003N,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,MOVE (L6_),06/94,11/99,0.8 (L601),01/97,11/99,31,42,Brake discs,Prime,09.A421.10,234mm,16mm,41mm,,4,Ventilated,55mm,15mm,103Nm,2,,,,,,
