brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIMLER,LANDAULETTE,03/74,12/91,4.2,03/74,12/91,123,167,Brake pads,Prime Ceramic,P68012N,,16mm,71mm,120mm,,,,,,,Lucas,Electric,"20380, 21110",D135 7067,With anti-squeal shim,
DAIMLER,LANDAULETTE,03/74,12/91,4.2,01/88,12/91,131,178,Brake pads,Prime Ceramic,P68012N,,16mm,71mm,120mm,,,,,,,Lucas,Electric,"20380, 21110",D135 7067,With anti-squeal shim,
DAIMLER,LIMOUSINE,06/68,12/91,4.2,06/68,12/91,123,167,Brake pads,Prime Ceramic,P68012N,,16mm,71mm,120mm,,,,,,,Lucas,Electric,"20380, 21110",D135 7067,With anti-squeal shim,
DAIMLER,LIMOUSINE,06/68,12/91,4.2,01/88,12/91,131,178,Brake pads,Prime Ceramic,P68012N,,16mm,71mm,120mm,,,,,,,Lucas,Electric,"20380, 21110",D135 7067,With anti-squeal shim,
DAIMLER,"XJ 40, 81",10/86,09/94,Double Six 6.0,02/93,09/94,229,311,Brake discs,Prime,08.5698.10,295mm,10mm,68mm,,5,Solid,74mm,"8,8mm",90Nm,2,,,,,,,
DAIMLER,"XJ 40, 81",10/86,09/94,Double Six 6.0,02/93,09/94,229,311,Brake pads,Prime Ceramic,P36008N,,17mm,43mm,123mm,,,,,,,Teves,Prepared for wear indicator,"21275, 21276","D517 7396, D517 7539, D688 7563",With anti-squeal shimWith piston clip,,
DAIMLER,"XJ 40, 81",10/86,09/94,Wear indicator,02/93,09/94,229,311,Brake pad accessories,Prime,A 00 257,,,,,,,,,,,,,,,,,300mm
DAIMLER,"XJ 40, 81",10/86,09/94,Sovereign 4.0,09/89,09/94,163,222,Brake discs,Prime,08.5698.10,295mm,10mm,68mm,,5,Solid,74mm,"8,8mm",90Nm,2,,,,,,,
DAIMLER,"XJ 40, 81",10/86,09/94,Sovereign 4.0,09/89,09/94,163,222,Brake pads,Prime,P 36 007,,18mm,64mm,156mm,,,,,,,Teves,Prepared for wear indicator,"20968, 23126","D394 7395, D901 7778",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,"XJ 40, 81",10/86,09/94,Sovereign 4.0,09/89,09/94,163,222,Brake pads,Prime Ceramic,P36007N,,18mm,64mm,156mm,,,,,,,Teves,Prepared for wear indicator,"20968, 23126","D394 7395, D901 7778",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,"XJ 40, 81",10/86,09/94,Sovereign 4.0,09/89,09/94,163,222,Brake pads,Prime Ceramic,P36008N,,17mm,43mm,123mm,,,,,,,Teves,Prepared for wear indicator,"21275, 21276","D517 7396, D517 7539, D688 7563",With anti-squeal shimWith piston clip,,
DAIMLER,"XJ 40, 81",10/86,09/94,Wear indicator,09/89,09/94,163,222,Brake pad accessories,Prime,A 00 257,,,,,,,,,,,,,,,,,300mm
